ID,Title,Content,"Short Description",Date,"Post Type",Permalink,"Parent Product ID",Sku,Price,"Regular Price","Sale Price","Stock Status",Stock,"External Product URL","Total Sales","Product Type","Shipping Class","Product Visibility","Image URL","Image Title","Image Caption","Image Description","Image Alt Text","Image Featured","Attachment URL",Brands,"Product categories","Product Tags","POS Product visibility",Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,Template,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date",Downloadable,Virtual,"Purchase Note",Featured,Weight,Length,Width,Height,"Sale Price Dates From","Sale Price Dates To","Sold Individually","Manage Stock",Up-Sells,Cross-Sells,"Downloadable Files Paths","Downloadable Files Names","Download Limit","Download Expiry","Download Type","Button Text",Backorders,"Tax Status","Tax Class","Product Image Gallery","Default Attributes","Product Version","Variation Description","Wc Rating Count","Wc Review Count","Wc Average Rating",Children
3079,"Crazy Bastard HOT BOX - x3 Hottest (Heat Level 10)",,"<p class=""font_8""><strong>Crazy Bastard Sauce –  Award Winning Hot Sauce. Hand-Made in Berlin</strong></p>
<p class=""font_8""><em>“At Crazy Bastard Sauce we produce a range of high quality hot sauces, made with oven roasted chilis and fresh natural ingredients. We don’t add refined sugar, bitter extract, thickening agents or dilution with water”</em></p>
<em>Producer @ Crazy Bastard Sauce </em>

<strong><em>
Orange</em> – Ghost Pepper &amp; Mango – Heat Level 10</strong>

Peppers, Onions, White Wine Vinegar, Mango (12%), Apples, Bhut Jolokia “Ghost” Chili (7%), Lime, Olive Oil, Cumin, Sea Salt

<strong><em>Red</em> – Trinidad Scorpion &amp; Clementine – Heat Level 10</strong>

Peppers, Apples, Onions, White Wine Vinegar, Clementine’s (10%), Trinidad Scorpion chili (6%), Garlic, Lime, Olive Oil, Sea Salt

<strong><em>Black</em> – Carolina Reaper &amp; Blueberry – Heat Level 10</strong>

Peppers, Onions, White Wine Vinegar, Apples, Blueberries (10%), Carolina Reaper chili (8%), Lime, Olive Oil, Sea Salt

<strong>All Suitable for Vegans</strong>",2021-08-06,product,https://chilisaus.be/product/crazy-bastard-hot-box-x3-heat-level-10/,0,,24,30,24,instock,7,,56,simple,,rated-5,http://chilisaus.be/wp-content/uploads/2021/08/cbs-hot-box.webp|http://chilisaus.be/wp-content/uploads/2021/08/cbs-3-set-back.webp|http://chilisaus.be/wp-content/uploads/2021/08/3-set-bottles.webp,"cbs hot box|cbs 3 set back|3 set bottles",||,||,||,http://chilisaus.be/wp-content/uploads/2021/08/cbs-hot-box.webp,,,"Crazy Bastard Sauce (DE)|Gift Boxes &amp; Sets|Sale|VERY HOT, Heat Level 10","carolina reaper|ghost pepper|hot box|level 10|red hot box|trinidad scorpion",,publish,4,Kerri,sales@chilisaus.be,Chilisaus,Innes,crazy-bastard-hot-box-x3-heat-level-10,,,0,0,closed,closed,2026-02-19,no,no,,no,,,,,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,"3081,3082",,10.5.2,,a:1:{i:5;i:6;},6,5.00,
3384,"RED - Trinidad Scorpion & Clementine (Heat Level 10)",,"<strong>RED - Trinidad Scorpion &amp; Clementine</strong>

<strong>Ingredients:</strong>

Sweet Peppers, Apple, Onion, White Wine Vinegar, Clementine's (10%), Trinidad Scorpion Chilli (6%), Garlic, Lime, Olive Oil, Sea Salt

The 2nd hottest of the Crazy Bastard collection (1st being ""<em>BLACK""</em> with Carolina Reaper) Trinidad Scorpion is the culprit for the heat in this baby, the second hottest pepper in the world. Backed up with juicy Clementine's for a natural sweetness, this sauce is packed with fresh flavours and a great heat.

Great with grilled fish or Gambas. |Wok, chicken pita, Tosti or added into sour cream / mayo / yogurt.

<strong>Heat Level 10</strong>

<strong>Suitable for Vegans</strong>
<p class=""font_8""><em>A word from the creator;</em></p>
<p class=""font_8""><em>“At Crazy Bastard Sauce we produce a range of high quality hot sauces. M</em><em>ade with oven roasted chilis and fresh natural ingredients. </em></p>
<p class=""font_8""><em>We don’t add refined sugar, bitter extrac</em>t, <em>thickening agents or dilute with water”</em></p>",2021-12-02,product,https://chilisaus.be/product/red-trinidad-scorpion-clementine-heat-level-10/,0,,10,10,,instock,6,,44,simple,,rated-5,http://chilisaus.be/wp-content/uploads/2021/12/Red-CBS.webp,"Red CBS",,,,http://chilisaus.be/wp-content/uploads/2021/12/Red-CBS.webp,,,"Crazy Bastard Sauce (DE)|VERY HOT, Heat Level 10","crazy bastard sauce|Orange|trinidad scorpion and clementime",,publish,4,Kerri,sales@chilisaus.be,Chilisaus,Innes,red-trinidad-scorpion-clementine-heat-level-10,,,0,0,closed,closed,2026-02-19,no,no,,no,,,,,,,no,yes,||,||,,,'-1,'-1,,,no,taxable,standard,,,10.5.2,,a:2:{i:4;i:2;i:5;i:3;},5,4.60,
3386,"""Slasher"" - Scotch Bonnet, Pineapple & Beer Hot Sauce (Heat Level 5) BACK IN APRIL",,"<strong>""Slasher""</strong>

<b><i>...hidden in the shadows, planning his return and fearing no one, as sharp as a razor, he emerged...</i></b>

<strong>Ingredients</strong>:

Yellow Pepper, Sugar, Pineapple, Malt Vinegar (from BARLEY), Indian Pale Ale (water, malted BARLEY, WHEAT, hops), Garlic, Scotch Bonnet, Garlic Powder, Vitamin C, Citra Hop Pellets.

A brand new award winning collaboration from our Grim Reaper Foods master chef and a local brewery from the UK. This delicious combination features juicy pineapple and delicious ""The Raven King"" IPA.

Lovely sweetness, full bodied flavours and fruity Scotch Bonnets for a great medium heat sauce.

Good with fish, chicken, salads and sandwiches. Works well in the wok.

<em>Awarded 1st Place at the Screaming Mimi Awards in New York City 2021, for the ""Hot Fruit category""</em>

<strong>Heat Level 5 </strong>

<strong>Suitable for Vegans</strong>",2021-12-02,product,https://chilisaus.be/product/slasher-pineapple-indian-pale-ale-heat-level-5/,0,,10.00,10.00,,outofstock,,,58,simple,,outofstock|rated-5,http://chilisaus.be/wp-content/uploads/2021/12/Slasher_150ml.jpg|http://chilisaus.be/wp-content/uploads/2021/12/slasher-brewery-image.jpg|http://chilisaus.be/wp-content/uploads/2021/12/slasher-500x500-1.png,"Slasher_150ml|slasher brewery image|slasher-500x500",||,||,||,http://chilisaus.be/wp-content/uploads/2021/12/Slasher_150ml.jpg,,,"Grim Reaper Foods (UK)|MEDIUM, Heat Levels 5 - 7","beer hot sauce|grim reaper|grim reaper foods|scotch bonnet|slasher",,publish,4,Kerri,sales@chilisaus.be,Chilisaus,Innes,slasher-pineapple-indian-pale-ale-heat-level-5,,,0,0,open,closed,2026-02-19,no,no,,no,,,,,,,no,no,|,||,,,'-1,'-1,,,no,taxable,standard,3389,,10.5.2,,a:1:{i:5;i:4;},4,5.00,
3445,"Crazy Bastard Sauce - x3 Best Sellers - (Heat Levels 4, 7, 10)",,"<h3><strong>Crazy Bastard Hot Box - Heat Levels for Everyone</strong></h3>
<strong>PINK – Chipotle &amp; Pineapple </strong>

<strong>Ingredients</strong>; Onions, Peppers, Pineapple (17%), White Wine Vinegar, Red Jalapeño's, Lime, Chipotle (1,7%), Olive Oil, Salt

Rich smoky Jalapeño's and sweet juicy pineapple. Great on a burger, tacos or chili con carne.

<strong>YELLOW - Habanero &amp; Tomatillo</strong>

<strong>Ingredients;</strong> Peppers, Tomatillos (22%), Onions, Habanero (20%), White Wine Vinegar, Apples, Lime, Garlic, Olive Oil, Sea Salt

Hot Mexican style chili sauce with Habanero and Tomatillos. The original and award winning Crazy Bastard Sauce. Perfectly balanced and just the right amount of heat to use on everything.

<strong>ORANGE - Ghost Pepper &amp; Mango</strong>

<strong>Ingredients; </strong>Peppers, Onions, White Wine Vinegar, Mango (12%), Apples, Bhut Jolokia “Ghost” Chili (7%), Lime, Olive Oil, Cumin, Sea Salt

Fruity and exotic with warming notes of cumin. Well balanced flavour and heat combo. Great with curry and rice dishes, noodles, kebab or burger sauce.

<strong>All Suitable for Vegans</strong>",2021-12-15,product,https://chilisaus.be/product/crazy-bastard-sauce-3-best-sellers-box-heat-levels-4-7-10/,0,,20,25,20,instock,7,,42,simple,,rated-4,http://chilisaus.be/wp-content/uploads/2021/12/cbs-yellow-box-front.jpg|http://chilisaus.be/wp-content/uploads/2021/12/cb-yellow-box-side.webp|http://chilisaus.be/wp-content/uploads/2021/12/yellow-box-3-image.webp,"cbs yellow box front|cb yellow box side|yellow box 3 image",||,||,||,http://chilisaus.be/wp-content/uploads/2021/12/cbs-yellow-box-front.jpg,,,"Crazy Bastard Sauce (DE)|Gift Boxes &amp; Sets|MEDIUM, Heat Levels 5 - 7|MILD, Heat Levels 1 - 4|Sale|VERY HOT, Heat Level 10","best sellers hot box|crazy bastard sauce|yellow box",,publish,4,Kerri,sales@chilisaus.be,Chilisaus,Innes,crazy-bastard-sauce-3-best-sellers-box-heat-levels-4-7-10,,,0,0,closed,closed,2026-02-19,no,no,,no,,,,,,,no,yes,|,|||,,,'-1,'-1,,,no,taxable,standard,"3448,3449",,10.5.2,,a:2:{i:4;i:2;i:5;i:1;},3,4.33,
3771,"Chilisaus.be - The 2022 Edition ""CHOCOLATE SMOKED"" (Heat Level 10)",,"<h3><strong>Chilisaus.be - </strong><strong>The 2022 Edition - CHOCOLATE SMOKED  </strong><strong>(no added sugar)</strong></h3>
<strong>Ingredients; </strong>

Roasted Bell Peppers, Red Wine Vinegar, Carolina Reaper, Smoked Chipotle, Red Onion, Roasted Garlic, Lime, Raw Cacao, Ginger, Olive Oil, Salt, Provençal Herbs,

<em>This is the 2nd sauce launched by Chilisaus.be - a </em><em>collaboration project with </em><em>Happy Hatter Hot Sauce</em>

Fresh Carolina Reapers, dried Chipotle pods,  French smoked Garlic &amp; red bell peppers, oven roasted for a natural sweetness, raw cacao for that velvety chocolate finish - finished off with fresh lime, ginger &amp; Provençale herbs.
A real taste explosion.

We love this with Mexican food, Ribs, Wings, Pizza, Pasta and goes great in a chili con carne

<em>Natural ingredients - no additives - no preservatives</em>

<strong>Heat Level 10</strong>

<strong>Suitable for Vegans</strong>

&nbsp;",2022-04-12,product,https://chilisaus.be/product/the-2022-edition-smoked-heat-level-10/,0,,10,10,,instock,19,,120,simple,,rated-5,http://chilisaus.be/wp-content/uploads/2024/04/2022-awards-pic.png|http://chilisaus.be/wp-content/uploads/2022/04/2022-sauce-split-scaled.jpg|http://chilisaus.be/wp-content/uploads/2022/04/all-in-cooking-pic.jpg|http://chilisaus.be/wp-content/uploads/2022/04/reaper-image-cooking.jpg|http://chilisaus.be/wp-content/uploads/2022/04/2022-tree-stump-scaled.jpg|http://chilisaus.be/wp-content/uploads/2022/04/2022-6-new-scaled.jpg|http://chilisaus.be/wp-content/uploads/2022/04/2022-sauce-scaled.jpg|http://chilisaus.be/wp-content/uploads/2022/04/2022-sauce-6-scaled.jpg|http://chilisaus.be/wp-content/uploads/2022/04/2022-grass-scaled.jpg|http://chilisaus.be/wp-content/uploads/2022/04/2022-new.jpg|http://chilisaus.be/wp-content/uploads/2022/04/2022-bronze-award-scaled.jpg,"2022 awards pic|2022 sauce split|all in cooking pic|reaper image cooking|2022 tree stump|2022 6 new|2022 sauce|2022 sauce 6|2022 grass|2022 new|2022 bronze award",||||||||||,||||||||||,||||||||||,http://chilisaus.be/wp-content/uploads/2024/04/2022-awards-pic.png,,,"Chilisaus.be - Our Own Range|VERY HOT, Heat Level 10","2022|carolina reaper|chocolate|chocolate smoked|european hot sauce|european hot sauce awards|happy hatter hot sauce|smoked",,publish,4,Kerri,sales@chilisaus.be,Chilisaus,Innes,the-2022-edition-smoked-heat-level-10,,,0,0,open,closed,2026-02-19,no,no,,no,,,,,,,no,yes,||,||,,,'-1,'-1,,,no,taxable,standard,"3781,3916,3917,3807",,10.5.2,,a:2:{i:4;i:1;i:5;i:6;},7,4.86,
3810,"Venus - Carolina Reaper Mayonnaise - (Heat Level 9) - 04/26",,"<h3 id=""ProductHeading"" class=""product__title product__title--template"">Carolina Reaper Mayonnaise - 180g</h3>
<strong>Ingredients; </strong>

Rapeseed oil, Pasteurised free range Egg yolk, Dijon mustard, Carolina Reaper Puree, Cider vinegar, Lemon juice, Sugar, Potato starch, Salt, Pepper

What better combination - Mayonnaise infused with the world's hottest Chili Pepper - The Carolina Reaper.

This is a real winning product in our opinion. Creamy, thick and deliciously spicy. A clever creation from the master at our Grim Reaper Foods HQ in the UK.

Replace your regular mayo with our Reaper Mayo and spice up all your dishes. Great with frites as a dip sauce!

<strong>Not suitable for Vegans</strong>",2022-06-01,product,https://chilisaus.be/product/venus-carolina-reaper-mayonnaise/,0,,5,10,5,instock,1,,52,simple,,rated-5,http://chilisaus.be/wp-content/uploads/2022/04/reaper-mayo.jpg|http://chilisaus.be/wp-content/uploads/2022/04/reaper-mayo-trio.jpg|http://chilisaus.be/wp-content/uploads/2022/04/venus-reaper-mayo.webp,"reaper mayo|reaper mayo trio|venus reaper mayo",||,||,||,http://chilisaus.be/wp-content/uploads/2022/04/reaper-mayo.jpg,,,"Chili Oil|Grim Reaper Foods (UK)|HOT, Heat Levels 8 - 9|Sale|Salts, Seasonings &amp; Rubs","carolina reaper|grim reaper foods|mayo|venus",,publish,4,Kerri,sales@chilisaus.be,Chilisaus,Innes,venus-carolina-reaper-mayonnaise,,,0,0,closed,closed,2026-02-19,no,no,,no,,,,,,,no,yes,||,,,,'-1,'-1,,,no,taxable,standard,3813,,10.5.2,,a:1:{i:5;i:1;},1,5.00,
4184,"Johnny Scoville - Tube of Terror Challenge V2.0 (Heat Level - OFF THE SCALE)",,"<strong>TUBE OF TERROR CHALLENGE - USA</strong>

“The epic <em>Tube of Terror</em> is updated in Version 2.0 with an all new pepper and seasoning blend and with toasted Corn Nuggets to accommodate our friends with peanut allergies”

<strong>SAVAGELY HOT!</strong>

<strong>Ingredients</strong>;

Corn, Corn Oil, Peppers - Carolina Reaper, Moruga Scorpion, 7-Pot Primo, 7-Pot Douglah, Ghost - Sea Salt, Spice

”<em>If it’s worth doing ... It’s worth overdoing”  </em>

<em>Johnny Scoville </em>

<strong>DO YOU DARE? </strong>",2022-10-28,product,https://chilisaus.be/product/johnny-scoville-tube-of-terror-challenge-v2-0-heat-level-off-the-scale/,0,,20.00,25.00,20.00,outofstock,0,,80,simple,,outofstock|rated-5,http://chilisaus.be/wp-content/uploads/2022/10/031FE157-5ECD-49FA-AB38-BA427F087751.jpeg|http://chilisaus.be/wp-content/uploads/2022/10/B5D756E7-5DC5-4547-B1EF-C1C349D6433A.jpeg|http://chilisaus.be/wp-content/uploads/2022/10/2ED5C523-74EC-4C51-A5D9-66423DA16202-scaled.jpeg|http://chilisaus.be/wp-content/uploads/2022/10/9C423AA8-EA5E-42B7-A135-D74565BC83C1-scaled.jpeg|http://chilisaus.be/wp-content/uploads/2022/10/385FB79F-F8B2-4871-B3FE-183ECDB4E26E-scaled.jpeg,031FE157-5ECD-49FA-AB38-BA427F087751|B5D756E7-5DC5-4547-B1EF-C1C349D6433A|2ED5C523-74EC-4C51-A5D9-66423DA16202|9C423AA8-EA5E-42B7-A135-D74565BC83C1|385FB79F-F8B2-4871-B3FE-183ECDB4E26E,||||,||||,||||,http://chilisaus.be/wp-content/uploads/2022/10/031FE157-5ECD-49FA-AB38-BA427F087751.jpeg,,,"Chili Challenges &amp; Spicy Snacks|Sale|SUPERHOT, Heat Levels 11 - 20","corn|ghost|Johnny scoville|reaper|Scoville|tube of terror",,publish,4,Kerri,sales@chilisaus.be,Chilisaus,Innes,johnny-scoville-tube-of-terror-challenge-v2-0-heat-level-off-the-scale,,,0,0,open,closed,2026-02-17,no,no,,no,,,,,,,no,yes,|||,|,,,'-1,'-1,,,no,taxable,standard,"4188,4189",,10.5.2,,a:1:{i:5;i:1;},1,5.00,
4254,"Trinidad Scorpion Powder 10g (1.2 Million Scoville Heat Units)",,"<strong>Trinidad Scorpion Powder </strong>

1.2 Million Scoville Heat Units

<strong>The World's 2nd Hottest Pepper</strong>

Dried and crushed into a fine powder. Easy and simple to use.
Perfect for adding into soups, curries, spaghetti and pasta dishes.
Sprinkle into any meal just like you would your add salt and pepper – also great mixed into mayo -Enjoy the delicious super hot building heat the Stinging Scorpion brings.

<em>To be used with caution – this powder is made from the 2nd hottest pepper in the world</em>",2022-11-23,product,https://chilisaus.be/product/trinidad-scorpion-powder-10g-1-2-million-scoville-heat-units/,0,,10.00,10.00,,outofstock,0,,23,simple,,outofstock|rated-5,http://chilisaus.be/wp-content/uploads/2022/11/trinidad-scorpion-powder.jpg,"trinidad scorpion powder",,,,http://chilisaus.be/wp-content/uploads/2022/11/trinidad-scorpion-powder.jpg,,,"Dried Chilies - Pods, Flakes &amp; Powders|SUPERHOT, Heat Levels 11 - 20|VERY HOT, Heat Level 10",,,publish,4,Kerri,sales@chilisaus.be,Chilisaus,Innes,trinidad-scorpion-powder-10g-1-2-million-scoville-heat-units,,,0,0,open,closed,2025-12-27,no,no,,no,,,,,,,no,yes,||,,,,'-1,'-1,,,no,taxable,standard,,,10.3.7,,a:1:{i:5;i:2;},2,5.00,
4495,"White Whale Sauces - ""Gnarlicky"" - 148ml (Heat Level 6)",,"<strong>Gnarlicky </strong>

<strong>Ingredients;</strong>

Garlic, habanero peppers, onion, lime juice, vinegar, olive oil, salt, mustard seed, thyme, rosemary, activated charcoal

<em>Gluten Free – N</em><em>o Added Sugar – No Additives – 100% Natural </em>

Unholy amounts of garlic confit and fermented black garlic are the base for this sauce.
Blackened habaneros and mustard seeds make this thick juicy sauce quite addictive.
Certainly one for the garlic lovers.
It's Gnarlicky!

<strong>Suitable for Vegans</strong>

<strong>Heat Level 6</strong>",2023-04-02,product,https://chilisaus.be/product/white-whale-sauces-gnarlicky-heat-level-6/,0,,10.00,10.00,,instock,9,,41,simple,,rated-5,http://chilisaus.be/wp-content/uploads/2023/04/gnarlicky-2.webp,gnarlicky-2,,,,http://chilisaus.be/wp-content/uploads/2023/04/gnarlicky-2.webp,,,"MEDIUM, Heat Levels 5 - 7|White Whale Sauces (NL)","black garlic|dutch chili fest|eindhoven hot sauce|Garlic|gnarlicky|habanero|white whale sauces",,publish,4,Kerri,sales@chilisaus.be,Chilisaus,Innes,white-whale-sauces-gnarlicky-heat-level-6,,,0,0,open,closed,2026-02-19,no,no,,no,,,,,,,no,yes,,,,,'-1,'-1,,,no,taxable,standard,,,10.5.2,,a:2:{i:4;i:1;i:5;i:2;},3,4.67,
4673,"Sweet Heat Hot Honey (NL) - (Heat Level 4) 250g",,"<strong>Hot Honey – THE ORIGINAL</strong>

<strong>Ingredients; </strong>Honey 90%, 10% Chili Peppers

<em><strong>Sweet Heat</strong></em> are a team of young, enthusiastic guys from The Netherlands. Producing deliciously addictive sweet, sticky, spicy, Hot Honey!

<em>“We make our Hot Honey in Amsterdam - </em><em>from the finest flower Honey and an awesome secret blend of Hot Peppers.. Minimum shelf life 1 Year""</em>

These guys did have an Extra Heat version also - sadly they have stopped producing that one, keeping their focus on the OG - and the best !!<em>
</em>

Delicious on Everything.. Especially good on Pizza, Fried Chicken, Cheese Tosti, Salads, Burgers, Goats Cheese, Wok Dishes, Ice Cream, Apple Pie, Sandwiches – dare to be different!!

&nbsp;

<em><strong>Gluten Free – No Added Sugars – No Additives – 100% Natural</strong></em>

<strong>NOT Suitable for Vegans – Contains HONEY</strong>",2023-07-05,product,https://chilisaus.be/product/sweet-heat-hot-honey/,0,,10.00,10.00,,outofstock,,,32,simple,,outofstock|rated-5,http://chilisaus.be/wp-content/uploads/2023/07/sweet-heat-hot-honey-new-bottle.jpg|http://chilisaus.be/wp-content/uploads/2023/07/honey-extra-heat.webp,"sweet-heat-hot-honey new bottle|honey extra heat",|,|,|,http://chilisaus.be/wp-content/uploads/2023/07/sweet-heat-hot-honey-new-bottle.jpg,,,"Hot Honey|MILD, Heat Levels 1 - 4|Special Guest Sauces / New Products","extra hot|honey|hot honey|sweet heat",,publish,4,Kerri,sales@chilisaus.be,Chilisaus,Innes,sweet-heat-hot-honey,,,0,0,open,closed,2025-11-30,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,taxable,standard,,,10.3.5,,a:1:{i:5;i:1;},1,5.00,
4822,"Chilisaus.be - The 2023 Edition - ""ASIAN MANGO"" (Heat Level 10)","&nbsp;

&nbsp;","<strong>Chilisaus.be - The 2023 Edition - Asian Mango - no added sugar</strong>

<em>Hot Mango with an Asian Twist</em>

<strong>Ingredients;</strong>

Mango, Lime, Orange Bell Peppers, Ghost Peppers, Madame Jeanette Peppers, Cider Vinegar (allergen sulphite) Shallots, Orange juice, Orange rind, Lemongrass, Herbs, Spices, Salt

<em>The 2023 Edition - The third release from Chilisaus.be - a collaboration project with the wonderful <strong>“White Whale Sauces”</strong> </em>

Fiery Ghost Pepper and Fruity Madame Jeanette, combined with juicy mango’s, simmered to perfection, fresh zesty lime, lemongrass and a secret blend of herbs = fresh, hot and highly addictive.

Top class ingredients, created with love - fresh, juicy, zesty, hot, we are very happy with the final result..

Great with all Asian dishes, noodles, rice, chicken, salads, burrito's &amp; even cocktails (screwdriver / orange based drinks works well)

<em>Natural ingredients - no additives - no preservatives</em>

<strong>Heat Level 10</strong>

<strong>Suitable for Vegans </strong>",2023-08-03,product,https://chilisaus.be/product/chilisaus-be-the-2023-edition-asian-mango-heat-level-10/,0,,10.00,10.00,,instock,25,,105,simple,,rated-5,http://chilisaus.be/wp-content/uploads/2024/04/2023-awards-pic.png|http://chilisaus.be/wp-content/uploads/2023/08/5D166495-B77F-4847-B354-22FD16E9FE88.jpeg|http://chilisaus.be/wp-content/uploads/2023/08/F3013338-DB66-414F-9E22-8432C4CB6680.jpeg|http://chilisaus.be/wp-content/uploads/2023/08/94D777EE-1CEE-419C-81A6-77ED88917388-scaled.jpeg|http://chilisaus.be/wp-content/uploads/2023/08/44823919-FFDB-453F-B9A1-6592CE6D3E7A-scaled.jpeg|http://chilisaus.be/wp-content/uploads/2023/08/2023-silver-award.jpg,"2023 awards pic|5D166495-B77F-4847-B354-22FD16E9FE88|F3013338-DB66-414F-9E22-8432C4CB6680|94D777EE-1CEE-419C-81A6-77ED88917388|44823919-FFDB-453F-B9A1-6592CE6D3E7A|2023 silver award",|||||,|||||,|||||,http://chilisaus.be/wp-content/uploads/2024/04/2023-awards-pic.png,,,"Chilisaus.be - Our Own Range|VERY HOT, Heat Level 10","Asian|Chilisaus.be|ghost pepper|mango|the 2023 edition|white whale sauces",,publish,4,Kerri,sales@chilisaus.be,Chilisaus,Innes,chilisaus-be-the-2023-edition-asian-mango-heat-level-10,,,0,0,open,closed,2026-02-19,no,no,,no,,,,,,,no,yes,||,|,,,'-1,'-1,,,no,taxable,standard,"4825,4824",,10.5.2,,a:1:{i:5;i:7;},7,5.00,
